Version 2
Scenefile scenes/V_cityscene_Grandville.txt

Include maps/City_Zones/V_City_05_01/V_City_05_01_layer_Geometry.txt
Include maps/City_Zones/V_City_05_01/V_City_05_01_layer_WebTangle.txt
Import maps/Missions/Outdoor_Missions/V_Outdoor_Grandville/Spider_City/Spider_City_layer_audio.txt
Import maps/Missions/Outdoor_Missions/V_Outdoor_Grandville/Spider_City/Spider_City_layer_Elevator_Mechanics.txt
Import maps/Missions/Outdoor_Missions/V_Outdoor_Grandville/Spider_City/Spider_City_layer_Beacons.txt
Import maps/Missions/Outdoor_Missions/V_Outdoor_Grandville/Spider_City/Spider_City_layer_neighborhoods.txt
Import maps/Missions/Outdoor_Missions/V_Outdoor_Grandville/Spider_City/Spider_City_layer_Blackmap.txt
Import maps/Missions/Outdoor_Missions/V_Outdoor_Grandville/Spider_City/Spider_City_layer_warpvolumes.txt
Import maps/Missions/Outdoor_Missions/V_Outdoor_Grandville/Spider_City/Spider_City_layer_Spawn.txt
Import maps/Missions/Outdoor_Missions/V_Outdoor_Grandville/Spider_City/Spider_City_layer_Geometry_Instanced.txt


