Version 2
Scenefile scenes/Cityscene_Praetoria_Dynamic_A.txt

Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Geometry_Imperial.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Audio.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Badge_Tourism.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Beacons.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_blackmap.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Geometry_Magisterium.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Geometry_Nova.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_mission_doors.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_neighborhoods.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Persistent_NPCs.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Scripts.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Spawndefs.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_warpvolumes.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_worldlink_beacons.txt
Import MAPS/MISSIONS/UNIQUE/PRAETORIA/ENDGAME/BAF/IOM_BAF_layer_Bluewall.txt


